CN,PLT_CN,INVYR,STATECD,COUNTYCD,O3PLOT,FIELD_ID,SPLIT_PLOTID,SMPKNDCD,MEASDAY,MEASMON,MEASYEAR,PLTSIZE,ASPECT,TERRPOS,SOILDPTH,SOILDRN,PLTDSTRB,CRWTYPCD,PLOTWET,INJCHECK,GRIDDEN,CREATED_DATE,MODIFIED_DATE
1979491000333,159620103010661,2001,54,41,4471.0,447,1,2,1,8,2001,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979490000333,159620101010661,2001,54,41,13521.0,1352,1,2,1,8,2001,1.0,0,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979492000333,159620105010661,2001,54,51,15441.0,1544,1,2,23,8,2001,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979493000333,159620107010661,2001,54,55,4261.0,426,1,1,8,8,2001,1.0,98,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:46:34
1979494000333,159620109010661,2001,54,63,14441.0,1444,1,1,7,8,2001,1.0,315,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:46:34
1979495000333,159620111010661,2001,54,71,7361.0,736,1,2,15,8,2001,1.0,0,2.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979496000333,159620113010661,2001,54,71,12871.0,1287,1,2,20,8,2001,1.0,0,5.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979497000333,159620115010661,2001,54,75,651.0,65,1,2,7,8,2001,2.0,0,4.0,1.0,1.0,0.0,1,,1,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979498000333,159620117010661,2001,54,77,6871.0,687,1,2,16,8,2001,2.0,50,2.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979500000333,159620121010661,2001,54,81,7851.0,785,1,1,9,8,2001,1.0,134,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:46:35
1979499000333,159620119010661,2001,54,81,10151.0,1015,1,2,10,8,2001,2.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:31,2010-09-10 07:47:36
1979501000333,159620123010661,2001,54,83,3671.0,367,1,2,9,8,2001,2.0,235,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:47:36
1979502000333,159620125010661,2001,54,83,15331.0,1533,1,2,7,8,2001,2.0,0,3.0,2.0,3.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:47:36
1979504000333,159620129010661,2001,54,85,5651.0,565,1,2,15,8,2001,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:47:36
1979503000333,159620127010661,2001,54,85,9211.0,921,1,1,15,8,2001,2.0,360,5.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:46:43
1979505000333,159620131010661,2001,54,93,6311.0,631,1,1,3,8,2001,2.0,55,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:46:42
1979506000333,159620133010661,2001,54,99,15581.0,1558,1,2,6,8,2001,1.0,0,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:47:36
1979507000333,159620135010661,2001,54,101,5981.0,598,1,1,17,8,2001,1.0,0,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:46:37
1979508000333,159620137010661,2001,54,103,6931.0,693,1,1,23,8,2001,1.0,60,1.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:46:44
1979509000333,159620139010661,2001,54,109,1241.0,124,1,1,8,8,2001,1.0,80,3.0,1.0,1.0,0.0,1,,0,,2008-06-20 09:50:32,2010-09-10 07:46:35
1990330000333,159624775010661,2002,54,5,251.0,25,1,1,21,8,2002,1.0,252,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:47,2010-06-28 11:59:16
1990331000333,159624777010661,2002,54,7,8631.0,863,1,2,8,8,2002,1.0,30,3.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:47,2010-06-28 11:59:16
1990332000333,159624779010661,2002,54,11,8451.0,845,1,1,23,8,2002,1.0,195,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:47,2010-06-28 11:59:16
1990333000333,159624781010661,2002,54,11,12261.0,1226,1,1,19,8,2002,1.0,0,5.0,1.0,2.0,0.0,1,,0,1,2008-06-20 09:50:47,2010-06-28 11:59:16
1990334000333,159624783010661,2002,54,19,12431.0,1243,1,3,21,8,2002,2.0,160,3.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990335000333,159624785010661,2002,54,25,8201.0,820,1,1,15,8,2002,1.0,210,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990337000333,159624789010661,2002,54,31,5341.0,534,1,2,20,8,2002,1.0,0,3.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990336000333,159624787010661,2002,54,31,13651.0,1365,1,1,20,8,2002,1.0,15,3.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990338000333,159624791010661,2002,54,41,13521.0,1352,1,2,15,10,2002,1.0,0,2.0,1.0,1.0,0.0,1,,0,2,2008-06-20 09:50:48,2010-06-28 11:59:16
1990339000333,159624793010661,2002,54,41,14241.0,1424,1,1,5,8,2002,1.0,45,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990340000333,159624795010661,2002,54,55,51.0,5,1,2,20,8,2002,2.0,0,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990341000333,159624797010661,2002,54,59,1741.0,174,1,1,23,8,2002,1.0,0,2.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990343000333,159624801010661,2002,54,61,811.0,81,1,2,31,7,2002,1.0,320,3.0,1.0,1.0,0.0,1,,1,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990342000333,159624799010661,2002,54,61,8351.0,835,1,2,1,8,2002,1.0,340,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990344000333,159624803010661,2002,54,65,521.0,52,1,1,19,8,2002,1.0,330,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990345000333,159624805010661,2002,54,67,3711.0,371,1,1,15,8,2002,1.0,11,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990346000333,159624807010661,2002,54,75,3361.0,336,1,1,1,8,2002,2.0,0,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990347000333,159624809010661,2002,54,83,3671.0,367,1,2,7,8,2002,1.0,0,5.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990348000333,159624811010661,2002,54,83,13951.0,1395,1,1,5,8,2002,1.0,295,1.0,1.0,1.0,1.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990349000333,159624813010661,2002,54,85,5651.0,565,1,2,6,8,2002,1.0,120,3.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990350000333,159624815010661,2002,54,87,6961.0,696,1,3,7,8,2002,1.0,305,3.0,1.0,1.0,0.0,1,,1,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990351000333,159624817010661,2002,54,91,6911.0,691,1,2,30,7,2002,1.0,0,5.0,1.0,2.0,0.0,1,,1,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990352000333,159624819010661,2002,54,93,4281.0,428,1,3,31,7,2002,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990353000333,159624821010661,2002,54,95,13001.0,1300,1,1,6,8,2002,1.0,200,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990354000333,159624823010661,2002,54,99,15581.0,1558,1,2,16,10,2002,1.0,0,2.0,1.0,1.0,0.0,1,,0,2,2008-06-20 09:50:48,2010-06-28 11:59:16
1990355000333,159624825010661,2002,54,101,13731.0,1373,1,1,13,8,2002,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
1990356000333,159624827010661,2002,54,109,15391.0,1539,1,1,20,8,2002,1.0,248,1.0,1.0,1.0,0.0,1,,0,1,2008-06-20 09:50:48,2010-06-28 11:59:16
54209684010538,65379237010538,2003,54,5,251.0,25,1,2,30,7,2003,1.0,252,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209624010538,65379239010538,2003,54,7,8631.0,863,1,2,31,7,2003,1.0,345,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209728010538,65379241010538,2003,54,11,8451.0,845,1,2,28,7,2003,1.0,195,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209741010538,65379243010538,2003,54,11,12261.0,1226,1,2,28,7,2003,1.0,0,5.0,1.0,2.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209303010538,65379245010538,2003,54,19,12431.0,1243,1,2,29,7,2003,2.0,160,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209271010538,65379247010538,2003,54,25,8201.0,820,1,2,29,7,2003,1.0,210,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210170010538,65379251010538,2003,54,31,5341.0,534,1,2,5,8,2003,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209585010538,65379249010538,2003,54,31,13651.0,1365,1,2,5,8,2003,1.0,357,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209205010538,65379253010538,2003,54,41,13521.0,1352,1,2,8,8,2003,1.0,0,4.0,1.0,1.0,0.0,1,,0,2,2007-01-26 14:07:59,2010-06-28 12:00:14
54210263010538,65379255010538,2003,54,41,14241.0,1424,1,2,4,8,2003,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209249010538,65379257010538,2003,54,55,51.0,5,1,2,30,7,2003,2.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209295010538,65379259010538,2003,54,59,1741.0,174,1,2,30,7,2003,1.0,0,2.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210276010538,65379263010538,2003,54,61,811.0,81,1,2,7,8,2003,1.0,303,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210235010538,65379261010538,2003,54,61,8351.0,835,1,2,31,7,2003,1.0,289,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210187010538,65379265010538,2003,54,65,521.0,52,1,2,29,7,2003,1.0,45,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209672010538,65379267010538,2003,54,67,3711.0,371,1,2,29,7,2003,1.0,11,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209591010538,65379269010538,2003,54,75,3361.0,336,1,2,4,8,2003,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209607010538,65379271010538,2003,54,83,3671.0,367,1,2,5,8,2003,1.0,0,5.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209643010538,65379273010538,2003,54,83,13951.0,1395,1,2,5,8,2003,1.0,295,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210291010538,65379275010538,2003,54,85,5651.0,565,1,2,31,7,2003,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209698010538,65379277010538,2003,54,87,6961.0,696,1,2,29,7,2003,1.0,0,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210255010538,65379279010538,2003,54,91,6911.0,691,1,2,7,8,2003,1.0,343,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210205010538,65379281010538,2003,54,93,4281.0,428,1,2,5,8,2003,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54210307010538,65379283010538,2003,54,95,13001.0,1300,1,2,7,8,2003,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209197010538,65379285010538,2003,54,99,15581.0,1558,1,2,7,8,2003,1.0,0,4.0,1.0,1.0,0.0,1,,0,2,2007-01-26 14:07:59,2010-06-28 12:00:14
54209616010538,65379287010538,2003,54,101,13731.0,1373,1,2,31,7,2003,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
54209284010538,65379289010538,2003,54,109,15391.0,1539,1,2,30,7,2003,1.0,248,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:07:59,2010-06-28 12:00:14
56562847010538,65379997010538,2004,54,5,251.0,25,1,2,29,7,2004,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:13,2010-06-28 12:00:21
56562819010538,65379999010538,2004,54,7,8631.0,863,1,2,3,8,2004,1.0,5,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:13,2010-06-28 12:00:21
56562914010538,65380001010538,2004,54,11,8451.0,845,1,2,29,7,2004,1.0,214,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562924010538,65380003010538,2004,54,11,12261.0,1226,1,2,29,7,2004,1.0,0,5.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562704010538,65380005010538,2004,54,19,12431.0,1243,1,2,4,8,2004,2.0,174,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562681010538,65380007010538,2004,54,25,8201.0,820,1,2,4,8,2004,1.0,220,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563236010538,65380011010538,2004,54,31,5341.0,534,1,3,4,8,2004,2.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562796010538,65380009010538,2004,54,31,13651.0,1365,1,2,4,8,2004,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562647010538,65380013010538,2004,54,41,13521.0,1352,1,2,17,8,2004,1.0,180,3.0,1.0,1.0,2.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563379010538,65380015010538,2004,54,41,14241.0,1424,1,2,4,8,2004,1.0,94,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562673010538,65380017010538,2004,54,55,51.0,5,1,2,4,8,2004,2.0,90,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562697010538,65380019010538,2004,54,59,1741.0,174,1,2,30,7,2004,2.0,156,2.0,2.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563387010538,65380023010538,2004,54,61,811.0,81,1,2,28,7,2004,1.0,332,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563351010538,65380021010538,2004,54,61,8351.0,835,1,2,27,7,2004,1.0,314,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563243010538,65380025010538,2004,54,65,521.0,52,1,2,5,8,2004,2.0,45,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562840010538,65380027010538,2004,54,67,3711.0,371,1,2,3,8,2004,1.0,10,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562801010538,65380029010538,2004,54,75,3361.0,336,1,2,4,8,2004,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562807010538,65380031010538,2004,54,83,3671.0,367,1,2,3,8,2004,2.0,0,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562828010538,65380033010538,2004,54,83,13951.0,1395,1,2,3,8,2004,1.0,300,1.0,2.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563404010538,65380035010538,2004,54,85,5651.0,565,1,2,28,7,2004,1.0,98,2.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56562854010538,65380037010538,2004,54,87,6961.0,696,1,2,6,8,2004,2.0,313,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563369010538,65380039010538,2004,54,91,6911.0,691,1,2,2,8,2004,2.0,3,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:21
56563280010538,65380041010538,2004,54,93,4281.0,428,1,2,29,7,2004,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:22
56563292010538,65380043010538,2004,54,93,4282.0,428,2,3,29,7,2004,1.0,227,1.0,2.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:22
56563429010538,65380045010538,2004,54,95,13001.0,1300,1,2,28,7,2004,1.0,245,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:22
56562635010538,65380047010538,2004,54,99,15581.0,1558,1,2,16,8,2004,1.0,250,4.0,1.0,1.0,2.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:22
56562813010538,65380049010538,2004,54,101,13731.0,1373,1,2,3,8,2004,2.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:22
56562690010538,65380051010538,2004,54,109,15391.0,1539,1,2,5,8,2004,1.0,180,2.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:14,2010-06-28 12:00:22
62053207010538,65380493010538,2005,54,5,251.0,25,1,2,3,8,2005,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:20,2010-06-28 12:00:26
62053180010538,65380495010538,2005,54,7,8631.0,863,1,2,16,8,2005,1.0,5,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:20,2010-06-28 12:00:26
62053236010538,65380497010538,2005,54,11,8451.0,845,1,2,3,8,2005,1.0,211,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:20,2010-06-28 12:00:26
62053245010538,65380499010538,2005,54,11,12261.0,1226,1,2,3,8,2005,1.0,0,5.0,1.0,2.0,0.0,1,,0,1,2007-01-26 14:08:20,2010-06-28 12:00:26
62053022010538,65380501010538,2005,54,19,12431.0,1243,1,2,1,8,2005,2.0,166,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62052999010538,65380503010538,2005,54,25,8201.0,820,1,2,1,8,2005,1.0,214,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053748010538,65380507010538,2005,54,31,5341.0,534,1,2,27,7,2005,2.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053148010538,65380505010538,2005,54,31,13651.0,1365,1,2,27,7,2005,2.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62052974010538,65380509010538,2005,54,41,13521.0,1352,1,2,18,8,2005,1.0,180,3.0,1.0,1.0,2.0,1,,0,2,2007-01-26 14:08:21,2010-06-28 12:00:26
62053856010538,65380511010538,2005,54,41,14241.0,1424,1,2,11,8,2005,1.0,92,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053015010538,65380513010538,2005,54,45,1741.0,174,1,3,2,8,2005,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62052987010538,65380515010538,2005,54,55,51.0,5,1,2,1,8,2005,2.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053871010538,65380519010538,2005,54,61,811.0,81,1,2,10,8,2005,1.0,326,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053812010538,65380517010538,2005,54,61,8351.0,835,1,2,9,8,2005,1.0,320,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053756010538,65380521010538,2005,54,65,521.0,52,1,2,26,7,2005,2.0,40,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053199010538,65380523010538,2005,54,67,3711.0,371,1,2,4,8,2005,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053166010538,65380525010538,2005,54,75,3361.0,336,1,2,28,7,2005,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053155010538,65380527010538,2005,54,83,3671.0,367,1,2,28,7,2005,1.0,0,5.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053186010538,65380529010538,2005,54,83,13951.0,1395,1,2,11,8,2005,1.0,303,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053899010538,65380531010538,2005,54,85,5651.0,565,1,2,10,8,2005,1.0,0,4.0,2.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053223010538,65380533010538,2005,54,87,6961.0,696,1,2,16,8,2005,2.0,313,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053848010538,65380535010538,2005,54,91,6911.0,691,1,2,27,7,2005,2.0,4,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053782010538,65380537010538,2005,54,93,4281.0,428,1,2,2,8,2005,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:26
62053799010538,65380539010538,2005,54,93,4282.0,428,2,2,2,8,2005,2.0,227,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:27
62053215010538,65380541010538,2005,54,95,13001.0,1300,1,2,10,8,2005,1.0,250,1.0,1.0,1.0,2.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:27
62052958010538,65380543010538,2005,54,99,15581.0,1558,1,2,17,8,2005,1.0,250,4.0,1.0,1.0,2.0,1,,0,2,2007-01-26 14:08:21,2010-06-28 12:00:27
62053173010538,65380545010538,2005,54,101,13731.0,1373,1,2,8,8,2005,2.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:27
62053007010538,65380547010538,2005,54,109,15391.0,1539,1,2,2,8,2005,1.0,139,3.0,2.0,1.0,0.0,1,,0,1,2007-01-26 14:08:21,2010-06-28 12:00:27
65370653010538,65380644010538,2006,54,5,251.0,25,1,2,10,8,2006,1.0,0,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:15,2010-06-28 12:00:28
65370463010538,65380646010538,2006,54,7,8631.0,863,1,2,7,8,2006,1.0,345,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:15,2010-06-28 12:00:28
65370843010538,65380648010538,2006,54,11,8451.0,845,1,2,10,8,2006,1.0,241,1.0,1.0,1.0,0.0,1,,0,2,2007-01-26 14:14:15,2010-06-28 12:00:28
65370893010538,65380650010538,2006,54,11,12261.0,1226,1,2,10,8,2006,1.0,0,5.0,1.0,2.0,0.0,1,,0,1,2007-01-26 14:14:15,2010-06-28 12:00:28
65369945010538,65380652010538,2006,54,19,12431.0,1243,1,2,9,8,2006,2.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:15,2010-06-28 12:00:28
65369660010538,65380654010538,2006,54,25,8201.0,820,1,2,8,8,2006,1.0,217,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65371715010538,65380658010538,2006,54,31,5341.0,534,1,2,16,8,2006,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65370254010538,65380656010538,2006,54,31,13651.0,1365,1,2,16,8,2006,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65369603010538,65380660010538,2006,54,41,13521.0,1352,1,2,15,8,2006,1.0,180,3.0,1.0,3.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65372163010538,65380662010538,2006,54,41,14241.0,1424,1,2,7,8,2006,1.0,313,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65369889010538,65380664010538,2006,54,45,1741.0,174,1,2,9,8,2006,1.0,0,4.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65369612010538,65380666010538,2006,54,55,51.0,5,1,3,11,8,2006,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65372172010538,65380670010538,2006,54,61,811.0,81,1,2,17,8,2006,1.0,0,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65371996010538,65380668010538,2006,54,61,8351.0,835,1,2,15,8,2006,1.0,322,1.0,1.0,1.0,0.0,1,,1,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65371772010538,65380672010538,2006,54,65,521.0,52,1,2,16,8,2006,1.0,340,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65370536010538,65380674010538,2006,54,67,3711.0,371,1,2,8,8,2006,1.0,23,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:16,2010-06-28 12:00:28
65370292010538,65380676010538,2006,54,75,3361.0,336,1,2,16,8,2006,1.0,0,1.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65370328010538,65380678010538,2006,54,83,3671.0,367,1,2,7,8,2006,1.0,0,5.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
65370481010538,65380680010538,2006,54,83,13951.0,1395,1,2,16,8,2006,1.0,299,3.0,1.0,1.0,0.0,1,,1,2,2007-01-26 14:14:17,2010-06-28 12:00:28
65372182010538,65380682010538,2006,54,85,5651.0,565,1,2,14,8,2006,1.0,161,3.0,1.0,1.0,0.0,1,,0,1,2007-01-26 14:14:17,2010-06-28 12:00:28
